State|County|ID| Polygon Point Coordinates
MD|Prince Georges|134|-76.956647,39.025664 -76.948701,39.025664 -76.948701,39.017415 -76.956647,39.017415 -76.956647,39.025664
MD|Prince Georges|135|-76.964593,39.017415 -76.956647,39.017415 -76.956647,39.009166 -76.964593,39.009166 -76.964593,39.017415
MD|Prince Georges|136|-76.956647,39.017415 -76.948701,39.017415 -76.948701,39.009166 -76.956647,39.009166 -76.956647,39.017415
MD|Prince Georges|137|-76.964593,39.009166 -76.956647,39.009166 -76.956647,39.000917 -76.964593,39.000917 -76.964593,39.009166
MD|Prince Georges|138|-76.956647,39.009166 -76.948701,39.009166 -76.948701,39.000917 -76.956647,39.000917 -76.956647,39.009166
MD|Prince Georges|139|-76.964593,39.000917 -76.956647,39.000917 -76.956647,38.992668 -76.964593,38.992668 -76.964593,39.000917
MD|Prince Georges|140|-76.956647,39.000917 -76.948701,39.000917 -76.948701,38.992668 -76.956647,38.992668 -76.956647,39.000917
MD|Prince Georges|141|-76.97958,38.992668 -76.97958,38.982827 -76.984808,38.982827 -76.984497,38.984112 -76.984894,38.987812 -76.990295,38.99221 -76.990036,38.992668 -76.97958,38.992668
MD|Prince Georges|142|-76.97958,38.982827 -76.97958,38.974231 -76.993927,38.974231 -76.992393,38.975311 -76.988899,38.976112 -76.985695,38.977913 -76.985199,38.981213 -76.984808,38.982827 -76.97958,38.982827
MD|Prince Georges|143|-77.00103,38.967196 -77.000099,38.969013 -76.998497,38.971012 -76.993927,38.974231 -76.988896,38.974231 -76.988896,38.967196 -77.00103,38.967196
MD|Prince Georges|144|-76.988896,38.974231 -76.97958,38.974231 -76.97958,38.967196 -76.988896,38.967196 -76.988896,38.974231
MD|Prince Georges|145|-76.969287,38.992668 -76.969287,38.9863 -76.97958,38.9863 -76.97958,38.992668 -76.969287,38.992668
MD|Prince Georges|146|-76.969287,38.9863 -76.969287,38.979932 -76.97958,38.979932 -76.97958,38.9863 -76.969287,38.9863
MD|Prince Georges|147|-76.969287,38.979932 -76.969287,38.973564 -76.97958,38.973564 -76.97958,38.979932 -76.969287,38.979932
MD|Prince Georges|148|-76.969287,38.973564 -76.969287,38.967196 -76.97958,38.967196 -76.97958,38.973564 -76.969287,38.973564
MD|Prince Georges|149|-76.958994,38.992668 -76.958994,38.9863 -76.969287,38.9863 -76.969287,38.992668 -76.958994,38.992668
